customer_name,total_sales,cum_share,tier
Jonathon Ortega,129,0.9842557401040236,C
Logan Campbell,129,0.9842605233618205,C
Jeremiah Gonzalez,129,0.9842653066196172,C
Brittany Diaz,129,0.984270089877414,C
Jada Collins,129,0.9842748731352108,C
Jonathan Young,129,0.9842796563930076,C
David Hayes,129,0.9842844396508044,C
Emma Martinez,129,0.9842892229086012,C
Jesse Sanders,129,0.984294006166398,C
Kevin Ross,129,0.9842987894241948,C
Luke Edwards,129,0.9843035726819915,C
Melanie Alexander,129,0.9843083559397884,C
Caleb Hayes,129,0.9843131391975851,C
Haley Sanchez,129,0.984317922455382,C
Eddie Ramos,128,0.9843226686336609,C
Jeremy Anderson,128,0.98432741481194,C
Shelby Rogers,128,0.9843321609902189,C
Bianca Ma,128,0.9843369071684979,C
Nelson Sanz,128,0.9843416533467769,C
Ebony Dominguez,128,0.9843463995250559,C
Erick Prasad,128,0.9843511457033348,C
Gerald Malhotra,128,0.9843558918816139,C
Christine Jai,128,0.9843606380598928,C
Jamie Cai,128,0.9843653842381719,C
Dawn Lin,128,0.9843701304164508,C
Tamara Li,128,0.9843748765947298,C
Nathaniel Rogers,127,0.984379585693491,C
Isaac Bailey,127,0.9843842947922522,C
Omar Zheng,127,0.9843890038910134,C
Carlos Peterson,127,0.9843937129897745,C
Ian Murphy,127,0.9843984220885357,C
Jimmy Alonso,127,0.9844031311872969,C
Karla Jai,127,0.9844078402860581,C
Fernando Wilson,127,0.9844125493848193,C
Angelica Perry,127,0.9844172584835804,C
Natalie Perry,127,0.9844219675823417,C
Jeffery Liang,127,0.9844266766811028,C
Nathan Mitchell,127,0.984431385779864,C
Isabel Butler,127,0.9844360948786252,C
Ann Mehta,127,0.9844408039773864,C
Brandy Kapoor,127,0.9844455130761476,C
Carrie Gutierrez,127,0.9844502221749087,C
Isabella Long,127,0.9844549312736699,C
Gabrielle James,127,0.9844596403724312,C
Maria Evans,127,0.9844643494711923,C
Kyle Hall,127,0.9844690585699535,C
James Turner,127,0.9844737676687146,C
Emma Watson,127,0.9844784767674759,C
Armando Carlson,127,0.9844831858662371,C
Sheena Anand,127,0.9844878949649982,C
Kurt Xie,127,0.9844926040637594,C
Arturo Guo,126,0.9844972760830027,C
Whitney Garcia,126,0.9845019481022462,C
Marcus Murphy,126,0.9845066201214896,C
Ross Vazquez,126,0.984511292140733,C
Shannon He,126,0.9845159641599763,C
Ashley Davis,126,0.9845206361792197,C
George Subram,126,0.9845253081984631,C
Jessica Thomas,125,0.9845299431381886,C
Chloe Bailey,125,0.9845345780779142,C
Matthew Moore,125,0.9845392130176398,C
Kyle Russell,125,0.9845438479573654,C
Russell Rai,125,0.984548482897091,C
Gabriel Powell,125,0.9845531178368165,C
Michele Alvarez,125,0.9845577527765421,C
Zoe Murphy,125,0.9845623877162677,C
Angela Ramirez,125,0.9845670226559933,C
Dylan Foster,125,0.9845716575957189,C
Orlando Jim├®nez,125,0.9845762925354444,C
Mason Morris,125,0.98458092747517,C
Megan Bennett,125,0.9845855624148956,C
Eduardo Gray,125,0.9845901973546212,C
Alexandra Morgan,125,0.9845948322943467,C
Jorge Yang,125,0.9845994672340723,C
Maria Turner,125,0.9846041021737979,C
Luis Henderson,125,0.9846087371135235,C
Cameron Simmons,125,0.9846133720532491,C
Cesar McDonald,125,0.9846180069929745,C
Natalie Kelly,125,0.9846226419327001,C
Cassidy Diaz,125,0.9846272768724257,C
Bailey Cox,125,0.9846319118121513,C
Thomas Griffin,125,0.9846365467518768,C
Don Roessler,125,0.9846411816916024,C
Amanda Gonzales,125,0.984645816631328,C
Sean Rogers,125,0.9846504515710536,C
Rosa Li,125,0.9846550865107792,C
Edward Johnson,125,0.9846597214505047,C
Molly Rodriguez,125,0.9846643563902303,C
Isabella Young,125,0.9846689913299559,C
Janet Suarez,125,0.9846736262696815,C
Anna James,124,0.9846782241298893,C
Kelli Sharma,124,0.984682821990097,C
Charles Murphy,124,0.9846874198503048,C
Sheila Diaz,124,0.9846920177105125,C
Jenny Liang,124,0.9846966155707203,C
Vincent Li,124,0.9847012134309281,C
Lucas Brown,124,0.9847058112911359,C
Devin Powell,124,0.9847104091513437,C
Amy Zhu,124,0.9847150070115515,C
Curtis Zeng,124,0.9847196048717591,C
Sierra Hernandez,124,0.9847242027319669,C
Jacqueline Watson,124,0.9847288005921747,C
Brian Murphy,124,0.9847333984523825,C
Toni Vance,124,0.9847379963125903,C
Alvin Zeng,124,0.9847425941727981,C
Morgan Ramirez,124,0.9847471920330058,C
David Robinson,124,0.9847517898932135,C
Eric Hayes,124,0.9847563877534213,C
Sean Parker,124,0.9847609856136291,C
Cameron Foster,124,0.9847655834738369,C
Tonya Nara,124,0.9847701813340447,C
Daniel Johnson,124,0.9847747791942525,C
Edward Hall,124,0.9847793770544602,C
Colleen Yang,124,0.984783974914668,C
Jessica Richardson,124,0.9847885727748757,C
Pedro Sai,124,0.9847931706350835,C
Mariah Ramirez,124,0.9847977684952913,C
Isaac Turner,124,0.9848023663554991,C
Richard Phillips,124,0.9848069642157068,C
Fernando Lewis,124,0.9848115620759146,C
Philip Torres,124,0.9848161599361224,C
Joy Carlson,124,0.9848207577963302,C
Stefanie Perez,124,0.984825355656538,C
Richard Turner,124,0.9848299535167457,C
Jeremiah Moore,124,0.9848345513769534,C
Louis Pal,124,0.9848391492371612,C
Clifford Sanchez,124,0.984843747097369,C
Margaret Huang,124,0.9848483449575768,C
Dalton Hernandez,124,0.9848529428177846,C
Austin Simmons,124,0.9848575406779924,C
Leonard Becker,124,0.9848621385382,C
Charles Cooper,124,0.9848667363984078,C
Leonard Jai,124,0.9848713342586156,C
Willie Guo,124,0.9848759321188234,C
Hailey Allen,124,0.9848805299790312,C
Marcus Davis,124,0.984885127839239,C
Jonathan Jenkins,124,0.9848897256994467,C
Julie Chander,124,0.9848943235596544,C
Jamie Hu,124,0.9848989214198622,C
Bryant Malhotra,124,0.98490351928007,C
Brendan Jai,124,0.9849081171402778,C
Jose Li,124,0.9849127150004856,C
Jackson Allen,124,0.9849173128606933,C
Stephanie Watson,124,0.9849219107209011,C
Samuel Campbell,124,0.9849265085811089,C
Erin Morris,124,0.9849311064413167,C
Melvin Nara,124,0.9849357043015244,C
Louis Chen,124,0.9849403021617322,C
Jack Flores,124,0.9849449000219399,C
Bradley Pal,124,0.9849494978821477,C
Ethan Griffin,124,0.9849540957423555,C
Haley Evans,124,0.9849586936025633,C
Deanna Raman,124,0.9849632914627711,C
Arturo Liang,124,0.9849678893229789,C
Monique Vazquez,124,0.9849724871831865,C
Brittney Chen,124,0.9849770850433943,C
James Moore,124,0.9849816829036021,C
Jennifer King,124,0.9849862807638099,C
Bruce Ramos,124,0.9849908786240177,C
Wayne Andersen,124,0.9849954764842255,C
Rafael Rai,124,0.9850000743444332,C
Dustin She,124,0.9850046722046409,C
Timothy Peterson,124,0.9850092700648487,C
Alicia Xie,124,0.9850138679250565,C
Isabel Simmons,124,0.9850184657852643,C
Leslie Diaz,124,0.9850230636454721,C
Morgan Bryant,124,0.9850276615056798,C
Lucas Carter,124,0.9850322593658876,C
Tabitha Martinez,124,0.9850368572260954,C
Mathew Munoz,124,0.9850414550863031,C
Andrew Brown,124,0.9850460529465109,C
Gail Butler,124,0.9850506508067187,C
Autumn Cai,124,0.9850552486669264,C
Michele Mehta,124,0.9850598465271342,C
Gerald Sanz,124,0.985064444387342,C
Darrell Goel,124,0.9850690422475498,C
Gregory Shen,124,0.9850736401077576,C
Charles Sanders,124,0.9850782379679653,C
Elijah Parker,124,0.985082835828173,C
Timothy Sneath,123,0.985087396608863,C
Dustin Anand,123,0.985091957389553,C
Olivia Watson,123,0.985096518170243,C
Sydney White,123,0.9851010789509329,C
Danielle Bailey,123,0.9851056397316229,C
Monique Hernandez,123,0.9851102005123129,C
Sergio Rodriguez,123,0.9851147612930028,C
Jared Torres,123,0.9851193220736928,C
Cynthia Patel,123,0.9851238828543828,C
Marshall She,123,0.9851284436350727,C
Philip Dominguez,123,0.9851330044157627,C
Katherine Cooper,123,0.9851375651964527,C
Alejandro Zhou,123,0.9851421259771427,C
Leslie Moreno,123,0.9851466867578326,C
Leah She,123,0.9851512475385226,C
Kaitlin Kapoor,123,0.9851558083192126,C
Meghan Dominguez,123,0.9851603690999025,C
Terrence Tang,123,0.9851649298805925,C
Anthony Martinez,122,0.9851694535817647,C
Seth Edwards,122,0.9851739772829368,C
Kyle Lal,122,0.985178500984109,C
John White,122,0.9851830246852811,C
Julia Garcia,122,0.9851875483864533,C
Isabella Nelson,122,0.9851920720876254,C
Wendy Hernandez,122,0.9851965957887976,C
Mindy Rai,122,0.9852011194899698,C
Jada Carter,122,0.9852056431911419,C
Alex Phillips,122,0.9852101668923141,C
Chase Peterson,122,0.9852146905934862,C
Thomas Sharma,122,0.9852192142946584,C
Samantha Anderson,122,0.9852237379958305,C
Richard Martin,122,0.9852282616970027,C
Edward Williams,122,0.9852327853981748,C
Clayton She,122,0.985237309099347,C
Katelyn Wright,122,0.9852418328005192,C
Xavier Evans,122,0.9852463565016913,C
Marissa Coleman,122,0.9852508802028636,C
Latasha Jimenez,121,0.9852553668245179,C
Tanya Gill,121,0.9852598534461723,C
Sydney Green,121,0.9852643400678266,C
Omar Anand,121,0.9852688266894809,C
Mary Sandidge,121,0.9852733133111353,C
Jessie Guo,121,0.9852777999327896,C
Teresa Gill,121,0.985282286554444,C
Bobby Saunders,121,0.9852867731760984,C
Ian Ross,121,0.9852912597977528,C
Roger Lin,121,0.9852957464194071,C
Stacey Xu,120,0.9853001959615436,C
Chase Morgan,120,0.9853046455036802,C
Destiny Hughes,120,0.9853090950458168,C
Timothy Baker,120,0.9853135445879533,C
Steve Sun,120,0.9853179941300898,C
Zachary Thomas,120,0.9853224436722264,C
Jessica James,120,0.985326893214363,C
Erick Patel,120,0.9853313427564995,C
Kayla Bennett,120,0.9853357922986361,C
Nathan Kumar,120,0.9853402418407726,C
Natalie Clark,120,0.9853446913829091,C
Fernando Hughes,120,0.9853491409250458,C
Ruth Chandra,120,0.9853535904671823,C
Samuel Sharma,120,0.9853580400093188,C
Natalie Blue,120,0.9853624895514553,C
Cole Bell,120,0.985366939093592,C
Johnny Sharma,120,0.9853713886357285,C
Chloe Phillips,120,0.985375838177865,C
Micah Zheng,120,0.9853802877200016,C
Isaiah King,120,0.9853847372621382,C
Eric Phillips,120,0.9853891868042747,C
Nancy Perez,120,0.9853936363464112,C
Roy Blanco,120,0.9853980858885478,C
Jason Hall,120,0.9854025354306843,C
Jeremiah Lewis,120,0.9854069849728209,C
Xavier Russell,120,0.9854114345149575,C
Alyssa Flores,120,0.985415884057094,C
Natalie Weisman,120,0.9854203335992305,C
Hannah Bryant,120,0.9854247831413671,C
Megan Jones,120,0.9854292326835037,C
Maria Gonzalez,120,0.9854336822256402,C
Carlos Rivera,120,0.9854381317677767,C
Sarah Harris,120,0.9854425813099134,C
Valerie Sun,120,0.9854470308520499,C
Barry Fernandez,120,0.9854514803941864,C
Eduardo Nelson,120,0.985455929936323,C
Melissa Gray,120,0.9854603794784595,C
Benjamin Davis,120,0.9854648290205961,C
Ricky Ramos,120,0.9854692785627326,C
Roger Nath,120,0.9854737281048692,C
Jacqueline Jenkins,120,0.9854781776470057,C
David Perry,120,0.9854826271891423,C
Dylan Robinson,120,0.9854870767312789,C
Destiny Clark,120,0.9854915262734154,C
Kevin Nelson,120,0.9854959758155519,C
Austin Jai,120,0.9855004253576884,C
Jesse Young,120,0.9855048748998251,C
Ashlee Anand,120,0.9855093244419616,C
Carmen Stone,120,0.9855137739840981,C
Sierra Carter,120,0.9855182235262347,C
Alexandria Howard,120,0.9855226730683713,C
Hunter Adams,120,0.9855271226105078,C
Kyle Jenkins,120,0.9855315721526443,C
Isabella Rogers,120,0.9855360216947809,C
Aaron Roberts,120,0.9855404712369175,C
Julia Robinson,120,0.985544920779054,C
Oscar Bryant,120,0.9855493703211906,C
Chelsea Rodriguez,120,0.9855538198633271,C
Aaron McDonald,120,0.9855582694054636,C
Devin Hill,120,0.9855627189476003,C
Anne Carlson,120,0.9855671684897368,C
Luis Kumar,120,0.9855716180318733,C
Lee Alvarez,120,0.9855760675740098,C
Evan Baker,120,0.9855805171161465,C
Corey Sharma,120,0.985584966658283,C
Brianna Rivera,120,0.9855894162004195,C
Aaron Jenkins,120,0.9855938657425561,C
Seth Rivera,120,0.9855983152846927,C
Kaitlyn Wilson,120,0.9856027648268292,C
Natalie Reed,120,0.9856072143689657,C
Robert Smith,120,0.9856116639111023,C
Tina Rana,120,0.9856161134532389,C
Megan James,120,0.9856205629953754,C
Rakesh Tangirala,120,0.985625012537512,C
Edwin Pal,120,0.9856294620796485,C
Darrell Yuan,120,0.985633911621785,C
Allison Collins,120,0.9856383611639216,C
Alisha Xu,120,0.9856428107060582,C
Christopher Smith,120,0.9856472602481947,C
Bradley Xie,120,0.9856517097903312,C
Catherine Morgan,120,0.9856561593324679,C
Haley Diaz,120,0.9856606088746044,C
Meghan Rowe,120,0.9856650584167409,C
Barbara Zhou,120,0.9856695079588775,C
Dustin Chande,120,0.985673957501014,C
Nathan Jai,120,0.9856784070431506,C
Samantha Walker,120,0.9856828565852871,C
Morgan Wright,120,0.9856873061274237,C
Preston Sanchez,120,0.9856917556695602,C
Toni Madan,120,0.9856962052116968,C
Max Jimenez,120,0.9857006547538334,C
Meghan Carlson,120,0.9857051042959699,C
Kristine Ortega,120,0.9857095538381064,C
Carson Washington,120,0.985714003380243,C
Timothy Turner,120,0.9857184529223796,C
Gregory Ferrier,120,0.9857229024645161,C
Katherine Ross,120,0.9857273520066526,C
Julia Davis,120,0.9857318015487893,C
Arthur Perry,120,0.9857362510909258,C
Ana Foster,120,0.9857407006330623,C
Noah Shan,120,0.9857451501751988,C
Christina Torres,120,0.9857495997173354,C
Marco Chandra,120,0.985754049259472,C
Alexis Bennett,120,0.9857584988016085,C
Bradley Jai,120,0.9857629483437451,C
Jeremiah Hill,120,0.9857673978858816,C
Jacob Lewis,120,0.9857718474280182,C
Jerry Deng,120,0.9857762969701548,C
Jason King,120,0.9857807465122913,C
Spencer Bennett,120,0.9857851960544278,C
Patrick Ramirez,120,0.9857896455965643,C
Gabriel Hall,120,0.985794095138701,C
Jamie Hernandez,120,0.9857985446808375,C
Colin Jai,120,0.985802994222974,C
Nathan Powell,120,0.9858074437651106,C
Jocelyn Foster,120,0.9858118933072472,C
Kendra Moreno,120,0.9858163428493837,C
Jonathan Thomas,120,0.9858207923915202,C
Neil Carlson,120,0.9858252419336568,C
Dawn Jai,120,0.9858296914757934,C
Nicole Stewart,120,0.9858341410179299,C
Alexia Perry,120,0.9858385905600665,C
Natalie Williams,120,0.985843040102203,C
Carly Beck,120,0.9858474896443395,C
Wyatt Edwards,120,0.9858519391864761,C
Kathleen Carlson,120,0.9858563887286127,C
Julia Morgan,119,0.9858608011912314,C
Erin Richardson,119,0.9858652136538502,C
Ashlee Tang,119,0.9858696261164689,C
Andrew Anderson,119,0.9858740385790876,C
Chloe Parker,119,0.9858784510417065,C
Nicole Long,119,0.9858828635043252,C
Hunter Perry,119,0.9858872759669439,C
Samuel Anderson,119,0.9858916884295627,C
Melanie Price,119,0.9858961008921814,C
Victoria Alexander,119,0.9859005133548001,C
Marc Ruiz,119,0.9859049258174188,C
Ross Johnsen,119,0.9859093382800377,C
Terry Black,119,0.9859137507426564,C
Bonnie Shan,119,0.9859181632052751,C
Sara Stewart,119,0.9859225756678939,C
Morgan Sanchez,119,0.9859269881305126,C
Cara Guo,119,0.9859314005931313,C
Jake Li,119,0.9859358130557502,C
Morgan Flores,119,0.9859402255183689,C
Alejandro Lin,119,0.9859446379809876,C
Deborah Andersen,118,0.9859490133640886,C
Bradley She,118,0.9859533887471895,C
Katie She,118,0.9859577641302905,C
Roger Sun,118,0.9859621395133914,C
Morgan Morris,118,0.9859665148964923,C
Isaiah Morgan,118,0.9859708902795933,C
Edgar Prasad,118,0.9859752656626942,C
Oscar Russell,118,0.9859796410457952,C
Melinda Ortega,118,0.9859840164288961,C
Mathew Sanz,118,0.985988391811997,C
Aaron Adams,118,0.985992767195098,C
Rodney Romero,118,0.9859971425781989,C
Nina Xie,118,0.9860015179612999,C
Ashlee Andersen,117,0.986005856264883,C
Cole Reed,117,0.9860101945684662,C
Susan Lu,117,0.9860145328720493,C
Alisha Lin,117,0.9860188711756325,C
Eugene Xu,117,0.9860232094792156,C
Sheila Martin,117,0.9860275477827987,C
Richard Martinez,117,0.9860318860863818,C
Dennis Li,117,0.986036224389965,C
Stanley Weber,116,0.9860405256140303,C
Krista Jimenez,116,0.9860448268380957,C
Dominic Chandra,116,0.9860491280621609,C
Marco Prasad,116,0.9860534292862263,C
Samantha Bryant,116,0.9860577305102917,C
Destiny Davis,116,0.986062031734357,C
Naomi Martin,116,0.9860663329584223,C
Christy Nara,116,0.9860706341824876,C
Madison Thomas,116,0.986074935406553,C
Joe Jimenez,116,0.9860792366306184,C
Makayla Stewart,116,0.9860835378546836,C
Lori Blanco,116,0.986087839078749,C
Terrance Sanchez,116,0.9860921403028143,C
Cristina Kumar,116,0.9860964415268797,C
Faith Wood,115,0.9861007056714272,C
Eric Perry,115,0.9861049698159747,C
Chloe Rivera,115,0.9861092339605223,C
Sergio S├ínchez,115,0.9861134981050698,C
Arthur Navarro,115,0.9861177622496173,C
Cindy Ramos,115,0.9861220263941648,C
Peter Chander,115,0.9861262905387124,C
Max Suarez,115,0.9861305546832599,C
Ronnie Li,115,0.9861348188278074,C
Lacey Lin,115,0.986139082972355,C
David Hughes,115,0.9861433471169024,C
Leonard Nara,115,0.98614761126145,C
Larry Sanz,115,0.9861518754059976,C
Jessica Gonzales,115,0.986156139550545,C
Devin Watson,115,0.9861604036950926,C
Regina Chandra,115,0.9861646678396402,C
Jessie Cai,115,0.9861689319841876,C
Amy Huang,115,0.9861731961287352,C
Cindy Gray,115,0.9861774602732827,C
Lance Alonso,115,0.9861817244178303,C
Evelyn Martinez,115,0.9861859885623778,C
Alison Xu,115,0.9861902527069253,C
Ian Gonzalez,115,0.9861945168514729,C
Alex Ward,115,0.9861987809960203,C
George Martinez,115,0.9862030451405679,C
Timothy Edwards,115,0.9862073092851155,C
Lisa Zhou,114,0.9862115363501451,C
Abigail Rivera,114,0.9862157634151749,C
James Brown,114,0.9862199904802046,C
Wyatt Evans,114,0.9862242175452344,C
Zachary Jai,114,0.986228444610264,C
Kristen Li,114,0.9862326716752938,C
Kathryn Goel,114,0.9862368987403235,C
Tonya Chander,114,0.9862411258053532,C
Julie Becker,114,0.986245352870383,C
Candice Zeng,114,0.9862495799354126,C
Adrienne Alvarez,114,0.9862538070004424,C
Ian Jenkins,114,0.9862580340654721,C
Madeline Evans,114,0.9862622611305019,C
Alvin Cai,114,0.9862664881955315,C
Cassidy Butler,114,0.9862707152605613,C
Toni Perez,114,0.986274942325591,C
Charles Rivera,114,0.9862791693906208,C
Johnny Chander,114,0.9862833964556504,C
Alexander Johnson,114,0.9862876235206802,C
Caleb Foster,114,0.9862918505857099,C
Alyssa Martin,114,0.9862960776507397,C
Donna Lal,114,0.9863003047157693,C
Jimmy Sanz,114,0.9863045317807991,C
Jeremy Butler,114,0.9863087588458288,C
Stanley Martinez,114,0.9863129859108586,C
Joe Gonzalez,114,0.9863172129758883,C
Rebecca King,114,0.986321440040918,C
Natalie Stewart,114,0.9863256671059477,C
Brandy Martinez,114,0.9863298941709774,C
Joanna Johnston,114,0.9863341212360072,C
Karen She,114,0.9863383483010368,C
Colin Lin,114,0.9863425753660666,C
Nicole Ramirez,114,0.9863468024310963,C
Karla Goel,113,0.9863509924166083,C
Kelly Simmons,113,0.9863551824021202,C
Isabella Simmons,113,0.986359372387632,C
Chad Jai,113,0.986363562373144,C
Anna Foster,113,0.9863677523586559,C
Seth Gray,113,0.9863719423441678,C
Logan Hayes,113,0.9863761323296798,C
Faith Henderson,113,0.9863803223151917,C
Tiffany Liang,113,0.9863845123007036,C
Mariah Price,113,0.9863887022862156,C
Rachael Madan,113,0.9863928922717274,C
Randy Sun,113,0.9863970822572394,C
Noah Martin,113,0.9864012722427513,C
Hunter Jai,112,0.9864054251487454,C
Felicia Martin,112,0.9864095780547395,C
Marcus Reed,112,0.9864137309607336,C
Wesley Zhu,112,0.9864178838667278,C
Thomas Brown,112,0.9864220367727219,C
Frederick Garcia,112,0.986426189678716,C
Mathew Alvarez,112,0.9864303425847101,C
Jennifer Cook,112,0.9864344954907042,C
